Industry,Country,Year,Attack_Type,Data_Type,Records_Compromised,Employee_Count,Security_Budget_Million_USD,Financial_Impact_Million_USD,Recovery_Time_Days,Incident_Severity,Baseline_Industry_Cost_Million_USD,Per_Record_Cost_USD,Estimated_Financial_Impact_Million_USD
Banking,Germany,2018.0,Phishing,pii_customer,693564.78,8765,12.5,65.1734,8,1.0,4.217,100.0,72.67
Banking,India,2021.0,Phishing,pii_customer,763454.22,8847,12.2,48.9307,36,3.0,4.225,100.0,64.12
Banking,China,2017.0,Phishing,pii_customer,404739.94,8893,12.1,32.0477,42,1.0,4.231,100.0,63.04
Banking,Russia,2015.0,Phishing,pii_customer,850408.09,8595,12.1,73.915,25,3.0,4.238,100.0,93.78
Banking,Australia,2023.0,Phishing,pii_customer,734818.34,8792,12.3,85.7547,71,4.0,4.238,100.0,39.12
Banking,Russia,2016.0,Phishing,pii_customer,131899.81,9165,2.1,30.8026,7,2.0,3.422,100.0,52.06
Banking,China,2023.0,Phishing,pii_customer,659341.03,8658,12.3,42.0784,3,1.0,4.216,100.0,60.48
Banking,USA,2017.0,Phishing,pii_customer,610907.55,9084,12.1,64.4791,42,4.0,4.225,100.0,77.49
Banking,France,2024.0,Phishing,pii_customer,873025.18,9372,12.0,85.776,47,3.0,4.232,100.0,91.15
Banking,China,2017.0,Phishing,pii_customer,332117.02,8636,12.3,6.2121,10,1.0,4.22,100.0,9.74
Banking,China,,Phishing,pii_customer,364136.74,8972,12.6,4.8272,7,3.0,4.212,100.0,41.93
Banking,China,2021.0,Phishing,pii_customer,745488.05,9000,12.0,57.3775,26,2.0,4.232,100.0,85.76
Banking,China,2022.0,Phishing,pii_customer,702775.27,9103,12.1,83.3299,10,2.0,4.211,100.0,58.77
Banking,USA,2023.0,Phishing,pii_customer,675411.62,9025,12.1,74.6047,6,2.0,4.23,100.0,86.06
Banking,Japan,2022.0,Phishing,pii_customer,803080.75,8775,12.3,86.2099,42,3.0,4.236,100.0,89.96
Banking,China,2021.0,Phishing,pii_customer,776889.79,8780,12.3,85.0414,6,1.0,4.251,100.0,88.19
Banking,Japan,2017.0,Phishing,pii_customer,730510.74,8856,11.9,70.3493,1,1.0,4.214,100.0,17.98
Banking,Russia,2015.0,Phishing,pii_customer,707408.55,8562,12.3,90.9093,66,4.0,4.229,100.0,30.95
Banking,India,2017.0,Phishing,pii_customer,422682.36,8703,12.1,96.6198,30,2.0,4.217,100.0,87.88
Banking,China,2021.0,Phishing,pii_customer,364137.61,8800,12.1,43.6212,10,1.0,4.24,100.0,51.47
Banking,India,2021.0,Phishing,pii_customer,724733.27,9027,12.3,32.8789,14,1.0,4.221,100.0,
Banking,Japan,2017.0,Phishing,pii_customer,325249.43,8404,12.4,38.9574,34,1.0,4.233,100.0,
Banking,India,2019.0,Phishing,pii_customer,712201.3,8733,12.3,80.4807,66,4.0,4.226,100.0,89.11
Banking,Brazil,2020.0,Phishing,pii_customer,378467.77,8590,12.4,12.0795,19,1.0,4.237,100.0,64.69
Banking,France,2024.0,Phishing,pii_customer,878997.05,9088,12.4,98.7954,33,3.0,8.44,100.0,92.0
Banking,Russia,2020.0,Phishing,pii_customer,486062.06,8659,12.2,17.1215,43,4.0,4.239,100.0,12.64
Banking,Japan,2017.0,Phishing,pii_customer,763034.34,9196,12.6,26.2078,60,1.0,4.232,100.0,87.75
Banking,Japan,2017.0,Phishing,pii_customer,783218.16,8803,12.1,83.3,41,3.0,4.211,100.0,66.86
Banking,Russia,2017.0,Phishing,pii_customer,794285.83,8608,12.1,92.558,65,4.0,4.212,100.0,87.78
Banking,Germany,2017.0,Phishing,pii_customer,726379.53,8855,12.3,95.5527,69,3.0,4.222,100.0,97.91
Banking,China,2017.0,Phishing,pii_customer,389606.36,8836,12.4,58.0837,51,4.0,4.223,100.0,89.91
Banking,Brazil,2019.0,Phishing,pii_customer,659275.58,3007,2.1,43.5115,1,1.0,4.226,100.0,64.01
Banking,China,2024.0,Phishing,pii_customer,670009.36,9171,12.2,33.1604,68,4.0,4.235,100.0,82.0
Banking,China,2023.0,Phishing,pii_customer,790631.59,9021,12.0,92.124,67,3.0,4.234,100.0,87.87
Banking,Brazil,2021.0,Phishing,pii_customer,639437.19,9071,12.1,50.412,1,1.0,4.202,100.0,58.14
Banking,UK,2019.0,Phishing,pii_customer,297436.6,9107,12.6,87.1401,38,3.0,4.213,100.0,57.34
Banking,Japan,2017.0,Phishing,pii_customer,927928.3,8897,12.2,97.3843,60,4.0,4.24,100.0,86.59
Banking,Germany,2019.0,Phishing,pii_customer,738689.67,9126,12.3,51.2982,19,2.0,4.213,100.0,59.15
Banking,Japan,2017.0,Phishing,pii_customer,935967.04,8994,12.2,94.0469,39,3.0,4.234,100.0,
Banking,China,2016.0,Phishing,pii_customer,730880.93,2997,12.2,66.7034,46,4.0,4.218,100.0,58.55
Banking,UK,2022.0,Phishing,pii_customer,386624.85,2937,12.2,28.395,20,1.0,4.216,100.0,35.02
Banking,UK,2021.0,Phishing,pii_customer,417100.97,8725,12.3,71.4662,19,,4.21,100.0,87.64
Banking,Russia,2021.0,Phishing,pii_customer,724808.76,44543,12.2,27.0497,65,4.0,4.208,100.0,79.53
Banking,Germany,2021.0,Phishing,pii_customer,251885.08,8686,12.3,43.2658,4,1.0,4.216,100.0,84.17
Banking,India,2023.0,Phishing,pii_customer,403101.82,8632,12.5,40.4164,34,1.0,4.213,100.0,81.64
Banking,Japan,2023.0,Phishing,pii_customer,418639.37,43527,34.0,3.832,11,4.0,4.238,100.0,1.43
Banking,France,2017.0,Phishing,pii_customer,331250.31,8981,12.3,91.6261,28,3.0,4.233,100.0,91.13
Banking,France,2020.0,Phishing,pii_customer,362109.6,9376,12.1,98.4678,17,3.0,4.672,100.0,68.65
Banking,Japan,2017.0,Phishing,pii_customer,74438.26,9100,12.3,99.5706,11,1.0,4.221,100.0,92.15
Banking,China,2017.0,Phishing,pii_customer,407931.63,8986,12.2,97.645,46,2.0,4.231,100.0,94.53
Banking,China,2021.0,Phishing,pii_customer,481346.29,9184,12.1,20.2856,44,4.0,4.234,100.0,64.14
Banking,Germany,2017.0,Phishing,pii_customer,639946.61,8906,12.5,91.9809,38,3.0,4.231,100.0,99.99
Banking,UK,2021.0,Phishing,pii_customer,359560.42,8822,12.3,37.1126,7,2.0,4.225,100.0,43.5
Banking,USA,2024.0,Phishing,pii_customer,719419.18,8649,12.3,40.835,23,3.0,4.225,100.0,77.54
Banking,Japan,2017.0,Phishing,pii_customer,733764.25,8856,12.2,85.1286,5,2.0,4.225,100.0,76.93
Banking,Japan,2017.0,Phishing,pii_customer,405362.56,8964,12.2,52.1457,42,4.0,4.225,100.0,57.85
Banking,Australia,2023.0,Phishing,pii_customer,474017.09,9051,12.0,99.9616,29,2.0,4.228,100.0,89.05
Banking,India,2017.0,Phishing,pii_customer,295979.89,23136,9.0,36.141,2,1.0,3.808,100.0,37.59
Banking,Japan,2020.0,Phishing,pii_customer,658733.72,8438,12.2,93.6379,46,1.0,4.222,100.0,95.19
Banking,Brazil,2022.0,Phishing,pii_customer,281168.11,9142,12.4,79.0592,66,4.0,4.23,100.0,93.76
Banking,France,2022.0,Phishing,pii_customer,703868.14,8765,12.3,66.8235,20,1.0,4.217,100.0,58.62
Banking,France,2022.0,Phishing,pii_customer,611210.31,8925,12.4,39.1165,17,1.0,4.204,100.0,36.14
Banking,Germany,2021.0,Phishing,pii_customer,781494.88,8849,12.1,94.0839,9,2.0,4.216,,90.81
Banking,Germany,2018.0,Phishing,pii_customer,344489.27,8909,12.5,22.9947,61,3.0,4.228,100.0,46.03
Banking,India,2019.0,Phishing,pii_customer,371332.98,8812,12.3,54.8543,44,4.0,4.235,100.0,86.12
Banking,Germany,2020.0,Phishing,pii_customer,450686.56,9584,12.2,89.8394,16,1.0,4.22,100.0,44.6
Banking,Russia,2017.0,Phishing,pii_customer,406251.83,9253,12.4,86.0487,68,3.0,4.226,100.0,74.7
Banking,UK,2022.0,Phishing,pii_customer,813624.01,9110,12.3,43.0027,56,4.0,4.215,100.0,88.05
Banking,Australia,2017.0,Phishing,pii_customer,132050.11,8679,12.4,57.2883,45,4.0,4.235,100.0,30.28
Banking,USA,2021.0,Phishing,pii_customer,519771.97,8706,12.2,21.1021,10,1.0,4.216,100.0,39.0
Banking,USA,2016.0,Phishing,pii_customer,782840.45,9029,12.4,83.5427,24,1.0,4.218,100.0,84.27
Banking,India,2024.0,Phishing,pii_customer,601796.5,9013,12.5,42.1913,51,4.0,4.232,100.0,40.47
Banking,Germany,2017.0,Phishing,pii_customer,84630.5,8819,8.9,68.0771,69,4.0,4.225,100.0,45.45
Banking,India,2017.0,Phishing,pii_customer,830187.38,2898,8.5,27.051,10,1.0,4.21,100.0,37.02
Banking,Japan,2017.0,Phishing,pii_customer,692051.52,8891,12.2,68.052,25,2.0,4.216,100.0,84.4
Banking,India,2021.0,Phishing,pii_customer,204564.79,8826,12.3,87.2314,47,3.0,4.218,100.0,93.87
Banking,India,2017.0,Phishing,pii_customer,657229.62,9079,12.2,51.2471,47,4.0,4.226,100.0,43.4
Banking,UK,2017.0,Phishing,pii_customer,476679.56,9199,12.3,93.2169,5,3.0,4.217,100.0,52.49
Banking,Australia,2021.0,Phishing,pii_customer,536391.93,8788,12.2,36.1289,28,1.0,4.229,100.0,90.3
Banking,India,2021.0,Phishing,pii_customer,497647.41,9032,12.3,80.0344,27,1.0,4.236,100.0,48.3
Banking,UK,2020.0,Phishing,pii_customer,805320.44,8848,12.2,33.9517,29,3.0,4.213,100.0,41.26
Banking,Japan,2017.0,Phishing,pii_customer,309719.7,3031,12.1,60.2138,37,2.0,4.224,100.0,69.68
Banking,India,2023.0,Phishing,pii_customer,128253.77,8899,12.1,14.8987,55,4.0,4.237,100.0,75.68
Banking,France,2021.0,Phishing,pii_customer,685649.03,23511,12.4,85.4995,56,3.0,4.245,100.0,70.66
Banking,Brazil,2016.0,Phishing,pii_customer,821879.39,8897,12.1,95.7657,19,2.0,4.219,100.0,
Banking,India,2023.0,Phishing,pii_customer,650986.66,2861,12.2,84.3398,63,4.0,4.225,100.0,96.52
Banking,UK,2021.0,Phishing,pii_customer,882525.48,9152,12.3,92.4421,29,2.0,4.225,100.0,87.97
Banking,China,2017.0,Phishing,pii_customer,474480.16,9146,12.2,10.0704,5,1.0,4.224,100.0,63.4
Banking,Germany,2017.0,Phishing,pii_customer,840727.97,8448,12.1,78.9637,61,2.0,4.22,100.0,69.49
Banking,Japan,2015.0,Phishing,pii_customer,344293.88,8930,12.4,51.151,57,4.0,4.231,100.0,77.44
Banking,India,2021.0,Phishing,pii_customer,614245.03,9203,12.4,90.9482,30,2.0,4.228,100.0,92.13
Banking,USA,2021.0,Phishing,pii_customer,546017.57,2763,12.2,38.6112,26,2.0,4.234,100.0,37.06
Banking,France,2021.0,Phishing,pii_customer,498989.4,8746,12.3,58.4551,35,3.0,4.226,100.0,35.91
Banking,UK,2023.0,Phishing,pii_customer,759728.6,8977,12.3,60.0661,2,2.0,4.229,100.0,72.24
Banking,India,2017.0,Phishing,pii_customer,828716.14,8624,12.1,94.8673,63,2.0,4.221,100.0,94.69
Banking,Japan,2022.0,Phishing,pii_customer,788420.83,8761,8.9,30.7479,37,4.0,4.227,100.0,91.95
Banking,China,2017.0,Phishing,pii_customer,613102.51,8931,12.0,77.6239,4,1.0,,100.0,62.69
Banking,China,2017.0,Phishing,pii_customer,378097.57,8310,12.3,61.867,35,3.0,4.219,,85.94
Banking,Germany,2016.0,Phishing,pii_customer,428898.32,8467,12.1,88.7856,10,2.0,4.223,100.0,35.44
Banking,China,2023.0,Phishing,pii_customer,690538.82,10421,18.7,73.4383,22,2.0,8.414,100.0,69.3
Banking,Japan,2017.0,Phishing,pii_customer,509111.95,8640,12.2,41.558,55,3.0,4.214,100.0,89.45
Banking,China,2017.0,Phishing,pii_customer,150232.59,8946,12.5,32.3622,28,,4.216,100.0,34.33
Banking,Brazil,2017.0,Phishing,pii_customer,393179.03,2788,9.0,17.2832,3,1.0,3.398,100.0,11.7
Banking,Germany,2018.0,Phishing,pii_customer,410559.52,9084,12.4,89.7138,68,3.0,4.224,100.0,98.14
Banking,China,2019.0,Phishing,pii_customer,790746.74,8833,12.2,65.9807,5,1.0,4.215,100.0,52.1
Banking,France,2021.0,Phishing,pii_customer,845951.48,23298,12.4,82.7399,28,2.0,4.221,100.0,87.3
Banking,India,2024.0,Phishing,pii_customer,450810.57,8916,12.3,83.0942,33,2.0,4.217,100.0,93.15
Banking,France,2021.0,Phishing,pii_customer,674083.27,9143,12.4,94.9264,22,2.0,4.207,100.0,82.92
Banking,China,2018.0,Phishing,pii_customer,580375.36,9024,12.2,33.6157,9,1.0,4.229,100.0,69.78
Banking,USA,2023.0,Phishing,pii_customer,731089.34,8932,12.3,65.4459,39,4.0,4.223,100.0,91.94
Banking,Japan,2021.0,Phishing,pii_customer,683885.61,43555,12.3,98.1119,28,2.0,4.214,100.0,82.92
Banking,UK,2017.0,Phishing,pii_customer,696782.47,9019,12.4,55.1864,29,1.0,4.229,100.0,83.24
Banking,Russia,2020.0,Phishing,pii_customer,853477.2,8866,12.1,93.3774,44,3.0,4.221,100.0,90.61
Banking,India,2021.0,Phishing,pii_customer,788252.52,8571,12.3,35.3779,6,4.0,4.228,100.0,42.05
Banking,Japan,2023.0,Phishing,pii_customer,502827.07,8625,12.1,58.8363,1,1.0,4.217,100.0,11.93
Banking,China,2015.0,Phishing,pii_customer,374551.74,9060,12.2,36.8992,50,4.0,4.238,100.0,91.84
Banking,Germany,2019.0,Phishing,pii_customer,998706.28,8991,12.2,88.6992,39,4.0,4.225,100.0,85.42
Banking,Brazil,2021.0,Phishing,pii_customer,975783.43,8951,2.7,65.9887,46,2.0,4.23,100.0,65.87
Banking,France,2015.0,Phishing,pii_customer,812395.11,9061,12.2,23.2046,28,2.0,4.23,100.0,91.11
Banking,Germany,2022.0,Phishing,pii_customer,731288.22,8870,12.0,95.9434,40,1.0,4.244,100.0,91.9
Banking,UK,2017.0,Phishing,pii_customer,302141.97,8912,12.0,93.9091,18,1.0,4.217,100.0,79.14
Banking,Japan,2021.0,Phishing,pii_customer,830795.49,8671,12.4,92.5911,59,4.0,4.228,100.0,90.46
Banking,India,2024.0,Phishing,pii_customer,349066.01,2337,8.8,77.3889,27,3.0,4.232,100.0,41.03
Banking,France,2021.0,Phishing,pii_customer,127971.43,8695,12.6,93.4234,48,3.0,4.212,100.0,91.45
Banking,Germany,2017.0,Phishing,pii_customer,710867.75,10855,19.0,44.9127,62,2.0,8.44,100.0,45.36
Banking,France,2023.0,Phishing,pii_customer,489811.56,9201,12.1,96.4071,21,2.0,4.23,100.0,95.1
Banking,UK,2017.0,Phishing,pii_customer,539772.04,9038,12.3,33.7521,26,2.0,4.232,100.0,38.07
Banking,Japan,2023.0,Phishing,pii_customer,596634.22,8843,12.6,89.4646,52,4.0,4.224,100.0,48.32
Banking,France,2017.0,Phishing,pii_customer,677785.79,9377,2.1,62.2416,29,4.0,4.231,100.0,72.62
Banking,Japan,2021.0,Phishing,pii_customer,842219.07,8414,12.2,93.0411,52,3.0,4.225,100.0,64.25
Banking,Japan,2023.0,Phishing,pii_customer,769018.02,9176,12.1,91.6511,36,1.0,4.219,100.0,89.46
Banking,China,2018.0,Phishing,pii_customer,384831.72,8658,8.7,33.4626,37,4.0,4.24,100.0,60.4
Banking,Japan,2023.0,Phishing,pii_customer,731620.17,9162,12.3,42.6844,67,4.0,4.218,100.0,32.23
Banking,India,2017.0,Phishing,pii_customer,847664.32,8830,12.1,90.2485,27,2.0,4.216,100.0,37.99
Banking,UK,2017.0,Phishing,pii_customer,186245.35,9355,12.3,88.6727,47,1.0,4.22,100.0,48.41
Banking,China,2017.0,Phishing,pii_customer,646214.59,10900,12.0,92.5077,10,1.0,4.232,100.0,72.74
Banking,UK,2019.0,Phishing,pii_customer,786801.07,8815,12.0,89.8,58,3.0,4.234,100.0,96.52
Banking,Australia,2017.0,Phishing,pii_customer,385693.73,9146,12.1,32.2294,51,3.0,4.22,100.0,51.6
Banking,France,2023.0,Phishing,pii_customer,774316.0,8697,12.4,5.0948,47,2.0,4.235,100.0,68.86
Banking,Australia,2017.0,Phishing,pii_customer,452565.19,8938,12.3,90.295,9,3.0,4.253,100.0,95.73
Banking,Germany,2019.0,Phishing,pii_customer,998706.28,8677,12.2,25.0159,38,3.0,4.257,100.0,79.84
Banking,China,2023.0,Phishing,pii_customer,744134.75,8635,12.1,77.2514,73,4.0,4.24,100.0,40.43
Banking,Brazil,2023.0,Phishing,pii_customer,665322.3,44830,12.2,50.2564,60,4.0,4.209,100.0,42.81
Banking,China,2021.0,Phishing,pii_customer,718823.74,8837,12.5,84.4019,30,2.0,4.24,100.0,92.82
Banking,Japan,2020.0,Phishing,pii_customer,815528.28,8653,12.1,63.8377,14,1.0,4.239,100.0,23.8
Banking,France,2021.0,Phishing,pii_customer,201909.75,44835,33.4,57.7543,17,1.0,4.214,100.0,80.43
Banking,India,2024.0,Phishing,pii_customer,420277.99,8955,12.3,58.8068,48,2.0,4.236,100.0,89.13
Banking,Japan,2021.0,Phishing,pii_customer,452511.11,9160,12.0,93.9368,9,2.0,4.231,100.0,47.64
Banking,UK,2016.0,Phishing,pii_customer,525266.31,8515,8.8,43.8475,8,4.0,4.21,100.0,12.62
Banking,UK,2023.0,Phishing,pii_customer,705010.77,8832,12.3,45.7054,1,1.0,4.227,100.0,10.63
Banking,India,2015.0,Phishing,pii_customer,819939.33,10797,8.8,64.0485,45,4.0,8.44,100.0,66.37
Banking,Japan,2020.0,Phishing,pii_customer,717082.57,9007,12.1,39.9086,30,1.0,4.21,100.0,9.04
Banking,Brazil,2018.0,Phishing,pii_customer,666912.26,8852,12.2,26.068,2,1.0,4.222,100.0,13.53
Banking,UK,2017.0,Phishing,pii_customer,730919.73,9088,12.3,90.7119,26,1.0,4.235,100.0,46.71
Banking,France,2023.0,Phishing,pii_customer,670230.35,2914,8.7,79.1551,71,4.0,4.208,100.0,77.12
Banking,Japan,2020.0,Phishing,pii_customer,366380.66,8438,12.5,93.1649,41,4.0,4.235,100.0,56.4
Banking,Australia,2023.0,Phishing,pii_customer,366403.38,8634,12.3,72.8074,5,1.0,4.227,100.0,86.81
Banking,Russia,2015.0,Phishing,pii_customer,550120.17,8972,12.3,71.9574,15,1.0,4.23,100.0,35.74
Banking,Japan,2017.0,Phishing,pii_customer,403800.23,8620,12.2,94.0505,28,,4.231,100.0,43.23
Banking,Germany,2021.0,Phishing,pii_customer,636508.46,8973,12.0,31.7134,59,3.0,4.221,100.0,
Banking,Germany,2023.0,Phishing,pii_customer,712869.93,9209,12.0,96.8509,16,1.0,8.421,100.0,47.84
Banking,China,2021.0,Phishing,pii_customer,454646.08,8641,12.3,35.125,9,1.0,4.22,100.0,74.33
Banking,China,2021.0,Phishing,pii_customer,720210.38,9063,12.4,30.1448,10,1.0,4.215,100.0,87.99
Banking,USA,2018.0,Phishing,pii_customer,282298.95,8417,12.3,18.2416,36,3.0,4.233,100.0,68.79
Banking,India,2021.0,Phishing,pii_customer,776353.94,8830,12.1,95.6779,18,2.0,4.223,100.0,59.8
Banking,China,2024.0,Phishing,pii_customer,76963.78,9224,12.4,43.7204,1,1.0,4.211,100.0,46.9
Banking,China,2016.0,Phishing,pii_customer,414714.14,8926,12.2,42.2575,23,1.0,4.212,100.0,72.16
Banking,China,2017.0,Phishing,pii_customer,504795.57,8750,12.3,31.3045,64,4.0,,100.0,31.01
Banking,USA,2021.0,Phishing,pii_customer,712152.07,8737,12.2,40.467,10,1.0,4.219,100.0,38.86
Banking,Brazil,2019.0,Phishing,pii_customer,597133.97,2810,8.6,89.7332,32,1.0,4.215,100.0,72.6
Banking,China,2022.0,Phishing,pii_customer,685086.24,9297,12.1,88.2938,66,4.0,4.237,100.0,50.32
Banking,Australia,2023.0,Phishing,pii_customer,468874.55,8893,12.1,49.913,9,1.0,4.211,100.0,43.17
Banking,France,2020.0,Phishing,pii_customer,690945.15,10854,12.4,83.0987,46,3.0,8.44,100.0,42.11
Banking,China,2017.0,Phishing,pii_customer,972469.78,8938,8.5,77.7928,44,4.0,4.236,100.0,16.18
Banking,Japan,2023.0,Phishing,pii_customer,125644.3,8540,12.1,98.2243,72,1.0,4.224,100.0,53.46
Banking,USA,2021.0,Phishing,pii_customer,816513.18,8448,8.8,78.8371,9,1.0,4.233,100.0,53.35
Banking,USA,2017.0,Phishing,pii_customer,888998.66,8845,8.5,36.2598,63,3.0,4.217,100.0,82.69
Banking,Australia,2019.0,Phishing,pii_customer,213003.72,8944,12.3,88.6551,38,2.0,4.239,100.0,92.7
Banking,France,2017.0,Phishing,pii_customer,752014.19,8288,19.1,35.0339,8,1.0,4.228,100.0,10.02
Banking,China,2020.0,Phishing,pii_customer,737012.3,8748,12.4,94.3967,23,2.0,4.222,100.0,94.16
Banking,China,2016.0,Phishing,pii_customer,589965.77,8465,12.4,72.3301,8,1.0,4.232,100.0,46.29
Banking,Brazil,2022.0,Phishing,pii_customer,820016.49,9422,12.1,62.1926,30,2.0,4.234,100.0,93.65
Banking,China,2023.0,Phishing,pii_customer,737802.68,8635,8.6,83.0872,56,4.0,4.212,100.0,95.14
Banking,China,2017.0,Phishing,pii_customer,443970.5,44314,34.4,33.398,18,3.0,4.233,100.0,40.62
Banking,Japan,2017.0,Phishing,pii_customer,500998.59,8777,12.3,33.6606,6,1.0,4.199,100.0,26.74
Banking,UK,2016.0,Phishing,pii_customer,777218.56,9050,12.3,91.4453,33,2.0,4.233,100.0,92.58
Banking,Japan,2017.0,Phishing,pii_customer,675406.1,9112,12.2,69.3344,5,2.0,4.211,100.0,44.23
Banking,China,2023.0,Phishing,pii_customer,881294.11,8855,12.3,72.9583,19,2.0,4.227,100.0,87.63
Banking,USA,2020.0,Phishing,pii_customer,768626.04,8984,12.3,93.8655,23,3.0,4.217,100.0,99.99
Banking,Japan,2021.0,Phishing,pii_customer,403402.34,8836,12.5,26.8214,26,4.0,4.226,100.0,43.89
Banking,China,2018.0,Phishing,pii_customer,813585.37,8762,12.4,89.7199,23,4.0,4.225,100.0,97.34
Banking,India,2018.0,Phishing,pii_customer,805464.84,9131,12.3,74.2296,53,4.0,4.224,100.0,79.15
Banking,Russia,2024.0,Phishing,pii_customer,99034.33,9071,12.0,84.0415,15,3.0,4.234,100.0,53.46
Banking,China,2021.0,Phishing,pii_customer,702327.17,8920,12.3,47.819,12,1.0,4.211,100.0,38.1
Banking,Russia,2021.0,Phishing,pii_customer,295769.9,8870,8.6,44.8188,16,4.0,4.224,100.0,72.09
Banking,USA,2021.0,Phishing,pii_customer,635457.13,8882,12.5,83.7783,18,2.0,4.229,100.0,88.39
Banking,UK,2023.0,Phishing,pii_customer,866213.56,8944,12.1,91.1468,23,2.0,4.215,100.0,92.97
Banking,Australia,2017.0,Phishing,pii_customer,772038.57,9079,12.4,88.5506,44,3.0,4.224,100.0,89.44
Banking,USA,2015.0,Phishing,pii_customer,690087.21,22651,12.5,89.513,23,3.0,4.64,100.0,68.48
Banking,China,2023.0,Phishing,pii_customer,455075.13,9112,12.4,95.4075,9,2.0,4.233,100.0,81.34
Banking,France,2020.0,Phishing,pii_customer,598761.75,9166,12.6,90.0092,23,1.0,4.213,100.0,88.1
Banking,China,2017.0,Phishing,pii_customer,764848.65,8794,12.3,36.5027,27,2.0,4.228,100.0,68.1
Banking,Brazil,2023.0,Phishing,pii_customer,542607.98,8649,12.2,73.0976,7,1.0,4.22,100.0,41.58
Banking,USA,2020.0,Phishing,pii_customer,359293.55,22600,12.2,23.1737,12,1.0,4.22,100.0,21.06
Banking,Japan,2021.0,Phishing,pii_customer,232435.65,8970,11.9,89.9183,54,3.0,4.22,100.0,9.96
Banking,Australia,2020.0,Phishing,pii_customer,538493.99,8920,12.1,26.4231,9,1.0,4.216,100.0,9.88
Banking,Japan,2021.0,Phishing,pii_customer,707142.66,9025,8.5,42.5215,49,4.0,4.207,100.0,68.45
Banking,China,2022.0,Phishing,pii_customer,270077.23,8684,12.3,28.9792,30,1.0,4.225,100.0,20.39
Banking,Germany,2017.0,Phishing,pii_customer,345286.76,2734,8.5,63.4554,19,1.0,4.241,100.0,27.79
Banking,Brazil,2017.0,Phishing,pii_customer,90192.78,8585,12.6,68.467,36,2.0,4.23,100.0,93.7
Banking,Australia,2019.0,Phishing,pii_customer,959645.08,9102,12.2,92.2192,29,3.0,4.59,100.0,60.41
Banking,Australia,2022.0,Phishing,pii_customer,765486.53,8832,12.5,39.4838,5,1.0,4.224,100.0,70.55
Banking,Germany,2023.0,Phishing,pii_customer,791636.72,8966,12.2,97.9037,45,3.0,4.209,100.0,98.72
Banking,France,2024.0,Phishing,pii_customer,836789.17,9355,12.3,88.9714,31,1.0,4.223,100.0,44.75
Banking,France,2017.0,Phishing,pii_customer,383280.8,3023,8.4,91.3778,39,4.0,4.214,100.0,62.01
Banking,Japan,2021.0,Phishing,pii_customer,604369.25,45000,12.3,11.1867,9,1.0,4.215,100.0,14.98
Banking,Japan,2016.0,Phishing,pii_customer,493282.12,8452,12.3,90.9146,3,2.0,4.226,100.0,97.94
Banking,France,2019.0,Phishing,pii_customer,402284.79,8372,12.3,22.5999,44,4.0,4.216,100.0,58.82
Banking,USA,2017.0,Phishing,pii_customer,734600.17,9205,12.2,72.5131,13,2.0,4.236,100.0,88.8
Banking,USA,2021.0,Phishing,pii_customer,324985.66,8768,12.3,71.4312,68,4.0,4.222,100.0,97.21
Banking,China,2017.0,Phishing,pii_customer,726958.93,8753,11.8,99.9616,1,1.0,4.229,100.0,92.52
Banking,India,2024.0,Phishing,pii_customer,403592.76,8801,12.3,58.1659,59,4.0,4.227,100.0,91.74
Banking,India,2024.0,Phishing,pii_customer,799576.24,9062,2.1,3.0301,2,1.0,4.2,100.0,10.16
Banking,France,2023.0,Phishing,pii_customer,354411.24,8504,12.5,84.9113,51,4.0,4.23,100.0,69.29
Banking,Australia,2017.0,Phishing,pii_customer,175061.73,8833,12.4,90.0534,37,3.0,4.225,100.0,65.75
Banking,Japan,2017.0,Phishing,pii_customer,383089.1,9249,12.3,92.9718,67,4.0,4.221,100.0,93.17
Banking,UK,2017.0,Phishing,pii_customer,133567.86,8951,12.1,78.3816,44,2.0,4.228,100.0,94.23
Banking,Japan,2017.0,Phishing,pii_customer,777471.7,8441,12.3,91.2425,21,2.0,4.223,100.0,83.08
Banking,Brazil,2024.0,Phishing,pii_customer,806033.76,9087,33.7,79.4137,68,4.0,4.211,100.0,8.3
Banking,China,2022.0,Phishing,pii_customer,649340.46,8840,12.2,28.4796,10,1.0,3.846,100.0,37.66
Banking,Japan,2023.0,Phishing,pii_customer,721364.01,8514,12.3,82.587,42,4.0,4.225,100.0,90.73
Banking,France,2020.0,Phishing,pii_customer,594859.05,8939,12.1,89.1545,55,3.0,4.237,100.0,90.04
Banking,USA,2017.0,Phishing,pii_customer,421382.67,2433,8.7,19.8053,4,1.0,4.236,100.0,6.31
