Industry,Country,Year,Attack_Type,Data_Type,Records_Compromised,Employee_Count,Security_Budget_Million_USD,Financial_Impact_Million_USD,Recovery_Time_Days,Incident_Severity,Baseline_Industry_Cost_Million_USD,Per_Record_Cost_USD,Estimated_Financial_Impact_Million_USD
Telecommunications,India,2023.0,Phishing,pii_customer,512291.0,45000,34.5,11.72,51,4.0,4.22,100.0,11.72
Telecommunications,UK,2017.0,Phishing,pii_customer,416833.0,45000,34.5,27.08,9,1.0,4.22,100.0,27.08
Government,UK,2015.0,Ransomware,pii_customer,744505.0,2300,8.9,30.74,43,4.0,4.22,100.0,30.74
Banking,Brazil,2020.0,Malware,pii_customer,755029.0,8900,12.3,79.61,27,3.0,4.22,100.0,79.61
Banking,Brazil,2017.0,Malware,pii_customer,660182.0,8900,12.3,99.22,21,2.0,4.22,100.0,99.22
Retail,India,2016.0,Ransomware,pii_customer,403737.0,23000,8.9,29.48,26,3.0,3.798,100.0,29.48
Retail,China,2019.0,DDoS,pii_customer,86783.0,23000,8.9,7.87,12,1.0,3.798,100.0,7.87
Telecommunications,Australia,2022.0,DDoS,pii_customer,390083.0,45000,34.5,86.77,72,4.0,4.22,100.0,86.77
Banking,Brazil,2023.0,Man-in-the-Middle,pii_customer,376174.0,8900,12.3,20.15,43,4.0,4.22,100.0,20.15
Government,UK,2022.0,Ransomware,pii_customer,485080.0,2300,8.9,31.94,61,4.0,4.22,100.0,31.94
Banking,France,2024.0,Ransomware,pii_customer,759804.0,8900,12.3,78.82,47,4.0,4.22,100.0,78.82
IT,Japan,2017.0,Phishing,pii_customer,286208.0,8900,12.3,65.62,57,4.0,4.22,100.0,65.62
IT,USA,2017.0,Malware,pii_customer,992377.0,8900,12.3,75.53,33,3.0,4.22,100.0,75.53
Education,USA,2021.0,Man-in-the-Middle,pii_customer,48987.0,3400,2.1,36.06,58,4.0,3.376,100.0,36.06
Telecommunications,Russia,2021.0,SQL Injection,pii_customer,538602.0,45000,34.5,68.07,19,2.0,4.22,100.0,68.07
Healthcare,Japan,2015.0,Malware,pii_customer,808392.0,10700,19.2,26.29,4,1.0,8.44,100.0,26.29
IT,UK,2015.0,Ransomware,pii_customer,21580.0,8900,12.3,26.12,14,1.0,4.22,100.0,26.12
Government,France,2020.0,Phishing,pii_customer,209658.0,2300,8.9,94.44,11,1.0,4.22,100.0,94.44
Retail,Japan,2017.0,Man-in-the-Middle,pii_customer,559889.0,23000,8.9,74.12,10,1.0,3.798,100.0,74.12
Government,France,2015.0,SQL Injection,pii_customer,344516.0,2300,8.9,12.92,28,3.0,4.22,100.0,12.92
Retail,Australia,2024.0,Phishing,pii_customer,897569.0,23000,8.9,73.43,66,4.0,3.798,100.0,73.43
Healthcare,Australia,2023.0,SQL Injection,pii_customer,538688.0,10700,19.2,99.19,36,3.0,8.44,100.0,99.19
Government,China,2015.0,DDoS,pii_customer,303975.0,2300,8.9,22.71,2,1.0,4.22,100.0,22.71
Telecommunications,Japan,2022.0,SQL Injection,pii_customer,822256.0,45000,34.5,67.62,60,4.0,4.22,100.0,67.62
Healthcare,Russia,2019.0,Man-in-the-Middle,pii_customer,521877.0,10700,19.2,53.82,66,4.0,8.44,100.0,53.82
Education,Brazil,2016.0,SQL Injection,pii_customer,758258.0,3400,2.1,55.83,44,4.0,3.376,100.0,55.83
IT,Brazil,2016.0,DDoS,pii_customer,988369.0,8900,12.3,17.12,26,3.0,4.22,100.0,17.12
Healthcare,France,2022.0,Malware,pii_customer,325521.0,10700,19.2,67.89,69,4.0,8.44,100.0,67.89
IT,Germany,2021.0,Ransomware,pii_customer,254933.0,8900,12.3,5.54,41,3.0,4.22,100.0,5.54
Government,UK,2023.0,DDoS,pii_customer,339144.0,2300,8.9,55.28,26,3.0,4.22,100.0,55.28
Education,India,2022.0,Ransomware,pii_customer,170002.0,3400,2.1,57.52,54,4.0,3.376,100.0,57.52
Government,Japan,2019.0,DDoS,pii_customer,491269.0,2300,8.9,74.65,67,4.0,4.22,100.0,74.65
Banking,China,2019.0,Phishing,pii_customer,341100.0,8900,12.3,49.14,37,3.0,4.22,100.0,49.14
Government,India,2018.0,DDoS,pii_customer,446170.0,2300,8.9,36.04,72,4.0,4.22,100.0,36.04
Telecommunications,India,2015.0,Malware,pii_customer,28398.0,45000,34.5,14.09,22,2.0,4.22,100.0,14.09
Telecommunications,France,2017.0,Ransomware,pii_customer,180698.0,45000,34.5,66.36,53,4.0,4.22,100.0,66.36
Healthcare,Germany,2017.0,Malware,pii_customer,676384.0,10700,19.2,8.53,44,4.0,8.44,100.0,8.53
Healthcare,Brazil,2015.0,Ransomware,pii_customer,961557.0,10700,19.2,61.91,64,4.0,8.44,100.0,61.91
Education,Japan,2020.0,Phishing,pii_customer,345334.0,3400,2.1,54.47,25,2.0,3.376,100.0,54.47
Education,Russia,2024.0,Phishing,pii_customer,263407.0,3400,2.1,87.88,8,1.0,3.376,100.0,87.88
IT,Russia,2017.0,Phishing,pii_customer,791350.0,8900,12.3,89.22,32,3.0,4.22,100.0,89.22
Telecommunications,China,2022.0,Ransomware,pii_customer,591819.0,45000,34.5,64.92,49,4.0,4.22,100.0,64.92
IT,UK,2016.0,SQL Injection,pii_customer,186612.0,8900,12.3,6.59,30,3.0,4.22,100.0,6.59
Retail,Japan,2018.0,Ransomware,pii_customer,187730.0,23000,8.9,48.0,26,3.0,3.798,100.0,48.0
IT,France,2015.0,SQL Injection,pii_customer,6456.0,8900,12.3,87.78,69,4.0,4.22,100.0,87.78
Banking,Japan,2020.0,Malware,pii_customer,762662.0,8900,12.3,15.73,56,4.0,4.22,100.0,15.73
IT,UK,2015.0,Phishing,pii_customer,256396.0,8900,12.3,30.26,29,3.0,4.22,100.0,30.26
Healthcare,Brazil,2021.0,SQL Injection,pii_customer,437634.0,10700,19.2,54.59,29,3.0,8.44,100.0,54.59
Healthcare,Russia,2015.0,Malware,pii_customer,80855.0,10700,19.2,63.09,53,4.0,8.44,100.0,63.09
Retail,India,2016.0,Phishing,pii_customer,967614.0,23000,8.9,59.36,71,4.0,3.798,100.0,59.36
IT,Japan,2020.0,Ransomware,pii_customer,934400.0,8900,12.3,79.52,4,1.0,4.22,100.0,79.52
Telecommunications,Germany,2023.0,Man-in-the-Middle,pii_customer,547719.0,45000,34.5,87.83,22,2.0,4.22,100.0,87.83
Healthcare,China,2016.0,Malware,pii_customer,808984.0,10700,19.2,96.63,26,3.0,8.44,100.0,96.63
Banking,Japan,2023.0,Ransomware,pii_customer,261038.0,8900,12.3,52.86,48,4.0,4.22,100.0,52.86
Education,China,2024.0,Phishing,pii_customer,841054.0,3400,2.1,4.01,49,4.0,3.376,100.0,4.01
IT,China,2019.0,Ransomware,pii_customer,175038.0,8900,12.3,68.02,67,4.0,4.22,100.0,68.02
Retail,Russia,2022.0,Phishing,pii_customer,774613.0,23000,8.9,67.17,53,4.0,3.798,100.0,67.17
Healthcare,Japan,2021.0,Phishing,pii_customer,558357.0,10700,19.2,37.45,49,4.0,8.44,100.0,37.45
Retail,India,2017.0,Phishing,pii_customer,620056.0,23000,8.9,36.78,14,1.0,3.798,100.0,36.78
Healthcare,Russia,2018.0,Malware,pii_customer,90640.0,10700,19.2,40.66,56,4.0,8.44,100.0,40.66
Retail,Russia,2022.0,Ransomware,pii_customer,449596.0,23000,8.9,76.93,3,1.0,3.798,100.0,76.93
Healthcare,Australia,2020.0,Ransomware,pii_customer,207842.0,10700,19.2,58.91,40,3.0,8.44,100.0,58.91
Retail,Germany,2017.0,Phishing,pii_customer,908249.0,23000,8.9,93.6,53,4.0,3.798,100.0,93.6
Healthcare,Japan,2017.0,Phishing,pii_customer,470895.0,10700,19.2,47.39,63,4.0,8.44,100.0,47.39
Education,France,2017.0,Malware,pii_customer,342049.0,3400,2.1,3.21,31,3.0,3.376,100.0,3.21
Banking,Brazil,2018.0,Phishing,pii_customer,316891.0,8900,12.3,98.75,55,4.0,4.22,100.0,98.75
Education,India,2019.0,Man-in-the-Middle,pii_customer,633466.0,3400,2.1,27.45,16,1.0,3.376,100.0,27.45
Telecommunications,USA,2023.0,Malware,pii_customer,123866.0,45000,34.5,23.98,43,4.0,4.22,100.0,23.98
Telecommunications,France,2017.0,DDoS,pii_customer,305905.0,45000,34.5,79.93,44,4.0,4.22,100.0,79.93
Telecommunications,Russia,2023.0,SQL Injection,pii_customer,702942.0,45000,34.5,3.66,34,3.0,4.22,100.0,3.66
Retail,Brazil,2016.0,Man-in-the-Middle,pii_customer,11339.0,23000,8.9,72.78,34,3.0,3.798,100.0,72.78
Banking,UK,2017.0,SQL Injection,pii_customer,8385.0,8900,12.3,73.88,69,4.0,4.22,100.0,73.88
Banking,Russia,2024.0,Ransomware,pii_customer,21810.0,8900,12.3,52.8,48,4.0,4.22,100.0,52.8
Healthcare,India,2018.0,Man-in-the-Middle,pii_customer,7347.0,10700,19.2,94.6,7,1.0,8.44,100.0,94.6
Education,Germany,2021.0,SQL Injection,pii_customer,61463.0,3400,2.1,1.62,58,4.0,3.376,100.0,1.62
Healthcare,Russia,2020.0,DDoS,pii_customer,683572.0,10700,19.2,1.05,69,4.0,8.44,100.0,0.82
Healthcare,Germany,2015.0,Malware,pii_customer,654633.0,10700,19.2,90.91,43,4.0,8.44,100.0,90.91
Banking,Japan,2021.0,DDoS,pii_customer,311274.0,8900,12.3,32.84,67,4.0,4.22,100.0,32.84
Education,Russia,2017.0,Malware,pii_customer,185208.0,3400,2.1,63.33,3,1.0,3.376,100.0,63.33
Healthcare,Russia,2022.0,Man-in-the-Middle,pii_customer,182378.0,10700,19.2,27.82,10,1.0,8.44,100.0,27.82
IT,China,2016.0,Phishing,pii_customer,800480.0,8900,12.3,7.73,31,3.0,4.22,100.0,7.73
Banking,India,2019.0,DDoS,pii_customer,147761.0,8900,12.3,46.98,68,4.0,4.22,100.0,46.98
Banking,Russia,2024.0,Ransomware,pii_customer,923911.0,8900,12.3,80.11,60,4.0,4.22,100.0,80.11
Education,Germany,2024.0,Ransomware,pii_customer,418893.0,3400,2.1,11.81,31,3.0,3.376,100.0,11.81
Education,Germany,2016.0,Ransomware,pii_customer,914593.0,3400,2.1,15.09,1,1.0,3.376,100.0,15.09
Banking,Japan,2015.0,SQL Injection,pii_customer,344789.0,8900,12.3,20.69,69,4.0,4.22,100.0,20.69
Telecommunications,India,2019.0,DDoS,pii_customer,116906.0,45000,34.5,36.86,7,1.0,4.22,100.0,36.86
Education,Australia,2019.0,Phishing,pii_customer,812343.0,3400,2.1,10.87,16,1.0,3.376,100.0,10.87
IT,China,2017.0,Malware,pii_customer,346390.0,8900,12.3,18.17,36,3.0,4.22,100.0,18.17
IT,Brazil,2018.0,Phishing,pii_customer,30925.0,8900,12.3,13.89,43,4.0,4.22,100.0,13.89
Government,UK,2017.0,DDoS,pii_customer,663812.0,2300,8.9,15.63,57,4.0,4.22,100.0,15.63
Government,Brazil,2020.0,Man-in-the-Middle,pii_customer,220978.0,2300,8.9,32.72,47,4.0,4.22,100.0,32.72
Banking,UK,2021.0,DDoS,pii_customer,100486.0,8900,12.3,97.03,31,3.0,4.22,100.0,97.03
Education,Russia,2023.0,SQL Injection,pii_customer,195733.0,3400,2.1,75.63,70,4.0,3.376,100.0,75.63
Healthcare,Japan,2023.0,Man-in-the-Middle,pii_customer,707978.0,10700,19.2,64.21,41,3.0,8.44,100.0,64.21
Healthcare,Brazil,2018.0,Phishing,pii_customer,456432.0,10700,19.2,99.14,66,4.0,8.44,100.0,99.14
IT,Brazil,2016.0,Man-in-the-Middle,pii_customer,37230.0,8900,12.3,75.51,52,4.0,4.22,100.0,75.51
Government,UK,2015.0,DDoS,pii_customer,890414.0,2300,8.9,11.68,28,3.0,4.22,100.0,11.68
IT,France,2021.0,Malware,pii_customer,440358.0,8900,12.3,33.84,5,1.0,4.22,100.0,33.84
Healthcare,India,2022.0,Malware,pii_customer,400752.0,10700,19.2,38.89,36,3.0,8.44,100.0,38.89
Banking,France,2018.0,Phishing,pii_customer,134364.0,8900,12.3,89.77,63,4.0,4.22,100.0,89.77
Telecommunications,Germany,2017.0,DDoS,pii_customer,406483.0,45000,34.5,15.01,62,4.0,4.22,100.0,15.01
IT,Brazil,2018.0,SQL Injection,pii_customer,661583.0,8900,12.3,98.38,30,3.0,4.22,100.0,98.38
Education,Russia,2015.0,SQL Injection,pii_customer,642834.0,3400,2.1,23.49,34,3.0,3.376,100.0,23.49
IT,Brazil,2017.0,Ransomware,pii_customer,493087.0,8900,12.3,9.43,44,4.0,4.22,100.0,9.43
IT,Brazil,2021.0,Man-in-the-Middle,pii_customer,966570.0,8900,12.3,97.37,32,3.0,4.22,100.0,97.37
Telecommunications,Russia,2022.0,Phishing,pii_customer,687383.0,45000,34.5,73.26,8,1.0,4.22,100.0,73.26
Retail,Germany,2020.0,Phishing,pii_customer,733304.0,23000,8.9,78.84,19,2.0,3.798,100.0,78.84
Telecommunications,India,2023.0,Ransomware,pii_customer,661681.0,45000,34.5,3.51,14,1.0,4.22,100.0,3.51
IT,France,2020.0,SQL Injection,pii_customer,644538.0,8900,12.3,25.32,57,4.0,4.22,100.0,25.32
Banking,Germany,2015.0,Phishing,pii_customer,861637.0,8900,12.3,58.78,15,1.0,4.22,100.0,58.78
Telecommunications,Brazil,2016.0,SQL Injection,pii_customer,393189.0,45000,34.5,73.76,37,3.0,4.22,100.0,73.76
Healthcare,France,2022.0,SQL Injection,pii_customer,998706.28,10700,19.2,27.06,47,4.0,8.44,100.0,27.06
IT,UK,2021.0,SQL Injection,pii_customer,935572.0,8900,12.3,77.82,61,4.0,4.22,100.0,77.82
IT,France,2016.0,Ransomware,pii_customer,724608.0,8900,12.3,55.99,21,2.0,4.22,100.0,55.99
Banking,Brazil,2024.0,DDoS,pii_customer,750979.0,8900,12.3,55.73,30,3.0,4.22,100.0,55.73
Telecommunications,India,2017.0,Malware,pii_customer,552358.0,45000,34.5,7.44,42,4.0,4.22,100.0,7.44
Banking,Australia,2019.0,Phishing,pii_customer,902654.0,8900,12.3,37.07,9,1.0,4.22,100.0,37.07
Healthcare,UK,2022.0,Ransomware,pii_customer,413293.0,10700,19.2,75.67,27,3.0,8.44,100.0,75.67
Retail,India,2024.0,Malware,pii_customer,114357.0,23000,8.9,56.19,58,4.0,3.798,100.0,56.19
Government,USA,2018.0,Malware,pii_customer,363432.0,2300,8.9,70.53,40,3.0,4.22,100.0,70.53
Telecommunications,Japan,2016.0,SQL Injection,pii_customer,304618.0,45000,34.5,63.77,54,4.0,4.22,100.0,63.77
IT,India,2022.0,SQL Injection,pii_customer,153154.0,8900,12.3,32.73,37,3.0,4.22,100.0,32.73
Banking,China,2022.0,Malware,pii_customer,741153.0,8900,12.3,21.87,66,4.0,4.22,100.0,21.87
Healthcare,Japan,2024.0,Man-in-the-Middle,pii_customer,261230.0,10700,19.2,72.08,19,2.0,8.44,100.0,72.08
Telecommunications,UK,2023.0,SQL Injection,pii_customer,688014.0,45000,34.5,53.82,18,2.0,4.22,100.0,53.82
Education,Australia,2018.0,DDoS,pii_customer,45027.0,3400,2.1,3.3,68,4.0,3.376,100.0,3.3
Banking,Australia,2021.0,Malware,pii_customer,689681.0,8900,12.3,13.99,62,4.0,4.22,100.0,13.99
Government,Germany,2024.0,Malware,pii_customer,702688.0,2300,8.9,93.49,39,3.0,4.22,100.0,93.49
Banking,China,2016.0,Man-in-the-Middle,pii_customer,86038.0,8900,12.3,97.28,19,2.0,4.22,100.0,97.28
Education,Japan,2015.0,Malware,pii_customer,899381.0,3400,2.1,17.19,66,4.0,3.376,100.0,17.19
IT,India,2023.0,Malware,pii_customer,157667.0,8900,12.3,54.21,34,3.0,4.22,100.0,54.21
Government,UK,2021.0,Malware,pii_customer,643714.0,2300,8.9,64.28,25,2.0,4.22,100.0,64.28
Education,USA,2023.0,Ransomware,pii_customer,3607.0,3400,2.1,71.31,7,1.0,3.376,100.0,71.31
Banking,UK,2017.0,Phishing,pii_customer,259706.0,8900,12.3,52.31,2,1.0,4.22,100.0,52.31
Retail,India,2021.0,Man-in-the-Middle,pii_customer,698921.0,23000,8.9,40.94,72,4.0,3.798,100.0,40.94
Government,Brazil,2024.0,Ransomware,pii_customer,482574.0,2300,8.9,32.21,22,2.0,4.22,100.0,32.21
IT,France,2017.0,DDoS,pii_customer,618269.0,8900,12.3,20.44,48,4.0,4.22,100.0,20.44
Government,Russia,2016.0,Ransomware,pii_customer,854961.0,2300,8.9,59.66,7,1.0,4.22,100.0,59.66
Education,Brazil,2019.0,SQL Injection,pii_customer,595157.0,3400,2.1,56.33,41,3.0,3.376,100.0,56.33
Government,France,2016.0,SQL Injection,pii_customer,813706.0,2300,8.9,2.24,54,4.0,4.22,100.0,2.24
Telecommunications,Brazil,2018.0,DDoS,pii_customer,322527.0,45000,34.5,82.05,46,4.0,4.22,100.0,82.05
Healthcare,China,2024.0,DDoS,pii_customer,557016.0,10700,19.2,11.92,34,3.0,8.44,100.0,11.92
Healthcare,UK,2017.0,DDoS,pii_customer,966668.0,10700,19.2,54.83,15,1.0,8.44,100.0,54.83
Retail,France,2020.0,SQL Injection,pii_customer,813165.0,23000,8.9,36.17,44,4.0,3.798,100.0,36.17
Government,France,2018.0,SQL Injection,pii_customer,400807.0,2300,8.9,80.06,67,4.0,4.22,100.0,80.06
Retail,Brazil,2023.0,Man-in-the-Middle,pii_customer,549300.0,23000,8.9,74.85,26,3.0,3.798,100.0,74.85
Government,Brazil,2021.0,Ransomware,pii_customer,956893.0,2300,8.9,74.01,49,4.0,4.22,100.0,74.01
Government,India,2015.0,SQL Injection,pii_customer,245370.0,2300,8.9,46.2,57,4.0,4.22,100.0,46.2
IT,Brazil,2017.0,Malware,pii_customer,912731.0,8900,12.3,9.59,4,1.0,4.22,100.0,9.59
Telecommunications,USA,2017.0,Malware,pii_customer,362085.0,45000,34.5,81.19,5,1.0,4.22,100.0,81.19
Telecommunications,Germany,2022.0,SQL Injection,pii_customer,862664.0,45000,34.5,42.8,44,4.0,4.22,100.0,42.8
Telecommunications,China,2015.0,Ransomware,pii_customer,313384.0,45000,34.5,32.65,51,4.0,4.22,100.0,32.65
Banking,Russia,2018.0,Malware,pii_customer,593009.0,8900,12.3,17.99,27,3.0,4.22,100.0,17.99
Banking,Germany,2023.0,SQL Injection,pii_customer,933754.0,8900,12.3,30.68,36,3.0,4.22,100.0,30.68
Government,Japan,2015.0,DDoS,pii_customer,55055.0,2300,8.9,82.12,44,4.0,4.22,100.0,82.12
Education,France,2020.0,SQL Injection,pii_customer,481180.0,3400,2.1,94.63,10,1.0,3.376,100.0,94.63
Banking,Russia,2020.0,Man-in-the-Middle,pii_customer,110260.0,8900,12.3,54.03,66,4.0,4.22,100.0,54.03
Government,USA,2020.0,DDoS,pii_customer,741592.0,2300,8.9,10.54,69,4.0,4.22,100.0,10.54
Education,Russia,2020.0,Phishing,pii_customer,928026.0,3400,2.1,34.41,5,1.0,3.376,100.0,34.41
Education,Germany,2018.0,SQL Injection,pii_customer,399014.0,3400,2.1,84.27,52,4.0,3.376,100.0,84.27
Retail,China,2018.0,Ransomware,pii_customer,42831.0,23000,8.9,35.08,42,4.0,3.798,100.0,35.08
Healthcare,UK,2018.0,Man-in-the-Middle,pii_customer,545613.0,10700,19.2,45.11,25,2.0,8.44,100.0,45.11
Retail,Australia,2023.0,Man-in-the-Middle,pii_customer,813789.0,23000,8.9,92.57,27,3.0,3.798,100.0,92.57
Banking,UK,2015.0,Ransomware,pii_customer,345825.0,8900,12.3,13.49,6,1.0,4.22,100.0,13.49
Education,UK,2016.0,Phishing,pii_customer,29671.0,3400,2.1,8.42,61,4.0,3.376,100.0,8.42
Government,Australia,2020.0,Phishing,pii_customer,34011.0,2300,8.9,92.5,9,1.0,4.22,100.0,92.5
Banking,USA,2018.0,SQL Injection,pii_customer,341383.0,8900,12.3,63.8,9,1.0,4.22,100.0,63.8
Banking,Japan,2020.0,Ransomware,pii_customer,565080.0,8900,12.3,40.86,6,1.0,4.22,100.0,40.86
Banking,Germany,2019.0,Malware,pii_customer,862136.0,8900,12.3,79.24,44,4.0,4.22,100.0,79.24
Retail,Japan,2022.0,Man-in-the-Middle,pii_customer,241151.0,23000,8.9,37.15,56,4.0,3.798,100.0,37.15
Government,India,2024.0,Man-in-the-Middle,pii_customer,321158.0,2300,8.9,62.06,37,3.0,4.22,100.0,62.06
Education,France,2023.0,Phishing,pii_customer,472386.0,3400,2.1,31.03,24,2.0,3.376,100.0,31.03
Healthcare,UK,2015.0,Man-in-the-Middle,pii_customer,34240.0,10700,19.2,82.54,45,4.0,8.44,100.0,82.54
Government,USA,2019.0,Malware,pii_customer,98018.0,2300,8.9,34.4,55,4.0,4.22,100.0,34.4
Education,Japan,2024.0,Phishing,pii_customer,555808.0,3400,2.1,72.2,4,1.0,3.376,100.0,72.2
Healthcare,UK,2021.0,SQL Injection,pii_customer,449333.0,10700,19.2,52.23,39,3.0,8.44,100.0,52.23
Retail,UK,2024.0,Man-in-the-Middle,pii_customer,368618.0,23000,8.9,7.16,22,2.0,3.798,100.0,7.16
IT,France,2022.0,Man-in-the-Middle,pii_customer,310175.0,8900,12.3,78.23,53,4.0,4.22,100.0,78.23
Retail,UK,2020.0,Phishing,pii_customer,986980.0,23000,8.9,25.1,71,4.0,3.798,100.0,25.1
Retail,UK,2024.0,DDoS,pii_customer,518181.0,23000,8.9,88.54,24,2.0,3.798,100.0,88.54
Retail,India,2015.0,Phishing,pii_customer,72782.0,23000,8.9,49.51,63,4.0,3.798,100.0,49.51
Telecommunications,Russia,2018.0,DDoS,pii_customer,502842.0,45000,34.5,4.08,15,1.0,4.22,100.0,4.08
Retail,UK,2024.0,Phishing,pii_customer,376586.0,23000,8.9,89.31,51,4.0,3.798,100.0,89.31
Government,Germany,2023.0,Phishing,pii_customer,698597.0,2300,8.9,88.55,66,4.0,4.22,100.0,88.55
Education,Russia,2015.0,SQL Injection,pii_customer,559195.0,3400,2.1,5.26,52,4.0,3.376,100.0,5.26
Retail,India,2024.0,Ransomware,pii_customer,236253.0,23000,8.9,17.57,38,3.0,3.798,100.0,17.57
Healthcare,Brazil,2016.0,DDoS,pii_customer,534847.0,10700,19.2,8.01,3,1.0,8.44,100.0,8.01
Retail,Australia,2016.0,Malware,pii_customer,262611.0,23000,8.9,39.86,33,3.0,3.798,100.0,39.86
Telecommunications,Brazil,2021.0,SQL Injection,pii_customer,848702.0,45000,34.5,11.61,48,4.0,4.22,100.0,11.61
Retail,Germany,2017.0,Man-in-the-Middle,pii_customer,609952.0,23000,8.9,73.98,7,1.0,3.798,100.0,73.98
IT,Germany,2022.0,Man-in-the-Middle,pii_customer,978868.0,8900,12.3,65.86,39,3.0,4.22,100.0,65.86
Retail,Australia,2021.0,Ransomware,pii_customer,659734.0,23000,8.9,41.26,54,4.0,3.798,100.0,41.26
Retail,Japan,2022.0,DDoS,pii_customer,88354.0,23000,8.9,64.38,52,4.0,3.798,100.0,64.38
Banking,Brazil,2022.0,Phishing,pii_customer,771434.0,8900,12.3,75.01,38,3.0,4.22,100.0,75.01
Banking,Australia,2016.0,SQL Injection,pii_customer,91560.0,8900,12.3,1.73,35,3.0,4.22,100.0,1.73
Healthcare,UK,2021.0,Phishing,pii_customer,375292.0,10700,19.2,1.35,48,4.0,8.44,100.0,1.35
Retail,Japan,2015.0,SQL Injection,pii_customer,43366.0,23000,8.9,70.88,43,4.0,3.798,100.0,70.88
Telecommunications,India,2019.0,Ransomware,pii_customer,429224.0,45000,34.5,32.08,56,4.0,4.22,100.0,32.08
Healthcare,Brazil,2017.0,Phishing,pii_customer,526227.0,10700,19.2,68.99,62,4.0,8.44,100.0,68.99
Retail,Japan,2024.0,Man-in-the-Middle,pii_customer,621770.0,23000,8.9,9.77,70,4.0,3.798,100.0,9.77
Telecommunications,India,2019.0,DDoS,pii_customer,857688.0,45000,34.5,14.53,55,4.0,4.22,100.0,14.53
Banking,Brazil,2024.0,SQL Injection,pii_customer,644841.0,8900,12.3,33.06,64,4.0,4.22,100.0,33.06
IT,Russia,2024.0,Man-in-the-Middle,pii_customer,242847.0,8900,12.3,67.61,37,3.0,4.22,100.0,67.61
IT,China,2022.0,Man-in-the-Middle,pii_customer,155225.0,8900,12.3,85.3,13,1.0,4.22,100.0,85.3
Banking,Japan,2017.0,Man-in-the-Middle,pii_customer,712646.0,8900,12.3,79.68,50,4.0,4.22,100.0,79.68
Government,UK,2022.0,Phishing,pii_customer,298941.0,2300,8.9,61.87,13,1.0,4.22,100.0,61.87
Telecommunications,Russia,2018.0,Man-in-the-Middle,pii_customer,783480.0,45000,34.5,4.92,55,4.0,4.22,100.0,4.92
Healthcare,Germany,2019.0,Phishing,pii_customer,950451.0,10700,19.2,99.9616,29,3.0,8.44,100.0,99.97
Education,China,2018.0,Malware,pii_customer,917848.0,3400,2.1,95.42,30,3.0,3.376,100.0,95.42
Education,Germany,2016.0,SQL Injection,pii_customer,194633.0,3400,2.1,42.98,37,3.0,3.376,100.0,42.98
Telecommunications,Australia,2016.0,Malware,pii_customer,778844.0,45000,34.5,68.42,65,4.0,4.22,100.0,68.42
Government,France,2018.0,SQL Injection,pii_customer,668774.0,2300,8.9,36.14,61,4.0,4.22,100.0,36.14
Healthcare,France,2023.0,SQL Injection,pii_customer,824351.0,10700,19.2,69.76,17,1.0,8.44,100.0,69.76
Healthcare,UK,2020.0,Phishing,pii_customer,510974.0,10700,19.2,3.02,16,1.0,8.44,100.0,3.02
Healthcare,Australia,2021.0,Man-in-the-Middle,pii_customer,404595.0,10700,19.2,86.29,3,1.0,8.44,100.0,86.29
IT,Germany,2022.0,SQL Injection,pii_customer,742273.0,8900,12.3,6.31,67,4.0,4.22,100.0,6.31
IT,China,2016.0,Phishing,pii_customer,973388.0,8900,12.3,27.46,63,4.0,4.22,100.0,27.46
Government,China,2024.0,DDoS,pii_customer,890675.0,2300,8.9,69.28,5,1.0,4.22,100.0,69.28
Education,Germany,2022.0,SQL Injection,pii_customer,710896.0,3400,2.1,68.96,18,2.0,3.376,100.0,68.96
Retail,India,2023.0,SQL Injection,pii_customer,30883.0,23000,8.9,2.85,51,4.0,3.798,100.0,2.85
Government,UK,2020.0,SQL Injection,pii_customer,153355.0,2300,8.9,53.76,57,4.0,4.22,100.0,53.76
Healthcare,Japan,2020.0,DDoS,pii_customer,96706.0,10700,19.2,25.83,42,4.0,8.44,100.0,25.83
IT,Australia,2016.0,SQL Injection,pii_customer,959797.0,8900,12.3,43.76,32,3.0,4.22,100.0,43.76
Telecommunications,China,2024.0,Phishing,pii_customer,501864.0,45000,34.5,9.45,12,1.0,4.22,100.0,9.45
IT,Japan,2024.0,Man-in-the-Middle,pii_customer,358626.0,8900,12.3,63.57,26,3.0,4.22,100.0,63.57
Healthcare,Japan,2017.0,Man-in-the-Middle,pii_customer,64472.0,10700,19.2,11.3,43,4.0,8.44,100.0,11.3
Education,India,2023.0,DDoS,pii_customer,23683.0,3400,2.1,82.11,69,4.0,3.376,100.0,82.11
IT,USA,2017.0,Man-in-the-Middle,pii_customer,22635.0,8900,12.3,5.21,8,1.0,4.22,100.0,5.21
Government,UK,2017.0,SQL Injection,pii_customer,894933.0,2300,8.9,98.75,59,4.0,4.22,100.0,98.75
Banking,UK,2023.0,Malware,pii_customer,259176.0,8900,12.3,55.34,3,1.0,4.22,100.0,55.34
Banking,China,2022.0,Man-in-the-Middle,pii_customer,987115.0,8900,12.3,12.36,55,4.0,4.22,100.0,12.36
Healthcare,France,2022.0,DDoS,pii_customer,727601.0,10700,19.2,6.48,50,4.0,8.44,100.0,6.48
